Time,Views
2023-07-11 15:45:29,9513
2023-07-11 15:45:31,9513
2023-07-11 15:45:32,9513
2023-07-11 15:45:33,9513
2023-07-11 15:45:34,9513
2023-07-11 15:45:35,9513
2023-07-11 15:45:37,9513
2023-07-11 15:45:38,9513
2023-07-11 15:45:39,9513
2023-07-11 15:45:40,9513
2023-07-11 15:45:41,9513
2023-07-11 15:45:43,9513
2023-07-11 15:45:44,9513
2023-07-11 15:45:45,9513
2023-07-11 15:45:46,9513
2023-07-11 15:45:48,9513
2023-07-11 15:45:49,9513
2023-07-11 15:45:50,9513
2023-07-11 15:45:51,9513
2023-07-11 15:45:52,9513
2023-07-11 15:45:54,9513
2023-07-11 15:45:55,9513
2023-07-11 15:45:56,9513
2023-07-11 15:45:57,9513
2023-07-11 15:45:59,9513
2023-07-11 15:46:00,9513
2023-07-11 15:46:01,9513
2023-07-11 15:46:02,9513
2023-07-11 15:46:04,9513
2023-07-11 15:46:05,9513
2023-07-11 15:46:06,9513
2023-07-11 15:46:07,9513
2023-07-11 15:46:09,9513
2023-07-11 15:46:10,9513
2023-07-11 15:46:11,9513
2023-07-11 15:46:12,9513
2023-07-11 15:46:13,9513
2023-07-11 15:46:15,9513
2023-07-11 15:46:16,9513
2023-07-11 15:46:17,9513
2023-07-11 15:46:18,9513
2023-07-11 15:46:19,9513
2023-07-11 15:46:21,9513
2023-07-11 15:46:22,9513
2023-07-11 15:46:23,9513
2023-07-11 15:46:24,9513
2023-07-11 15:46:26,9513
2023-07-11 15:46:27,9513
2023-07-11 15:46:28,9513
2023-07-11 15:46:29,9513
2023-07-11 15:46:30,9513
2023-07-11 15:46:31,9513
2023-07-11 15:46:32,9513
2023-07-11 15:46:33,9513
2023-07-11 15:46:34,9513
2023-07-11 15:46:35,9513
2023-07-11 15:46:36,9513
2023-07-11 15:46:38,9513
2023-07-11 15:46:39,9513
2023-07-11 15:46:40,9513
2023-07-11 15:46:41,9513
2023-07-11 15:46:43,9513
2023-07-11 15:46:44,9513
2023-07-11 15:46:45,9513
2023-07-11 15:46:46,9513
2023-07-11 15:46:47,9516
2023-07-11 15:46:49,9516
2023-07-11 15:46:50,9516
2023-07-11 15:46:51,9516
2023-07-11 15:46:52,9516
2023-07-11 15:46:54,9516
2023-07-11 15:46:55,9516
2023-07-11 15:46:56,9516
2023-07-11 15:46:57,9516
2023-07-11 15:46:58,9516
2023-07-11 15:47:00,9516
2023-07-11 15:47:01,9516
2023-07-11 15:47:02,9516
2023-07-11 15:47:03,9516
2023-07-11 15:47:05,9516
2023-07-11 15:47:06,9516
2023-07-11 15:47:07,9516
2023-07-11 15:47:08,9516
2023-07-11 15:47:09,9516
2023-07-11 15:47:11,9516
2023-07-11 15:47:12,9516
2023-07-11 15:47:13,9516
2023-07-11 15:47:14,9516
2023-07-11 15:47:16,9516
2023-07-11 15:47:17,9516
2023-07-11 15:47:18,9516
2023-07-11 15:47:19,9516
2023-07-11 15:47:21,9516
2023-07-11 15:47:22,9516
2023-07-11 15:47:23,9516
2023-07-11 15:47:24,9516
2023-07-11 15:47:25,9516
2023-07-11 15:47:27,9516
2023-07-11 15:47:28,9516
2023-07-11 15:47:29,9516
2023-07-11 15:47:30,9516
2023-07-11 15:47:31,9516
2023-07-11 15:47:33,9516
2023-07-11 15:47:34,9516
2023-07-11 15:47:35,9516
2023-07-11 15:47:36,9516
2023-07-11 15:47:37,9516
2023-07-11 15:47:39,9516
2023-07-11 15:47:40,9516
2023-07-11 15:47:41,9516
2023-07-11 15:47:43,9516
2023-07-11 15:47:44,9516
2023-07-11 15:47:45,9516
2023-07-11 15:47:46,9516
2023-07-11 15:47:47,9516
2023-07-11 15:47:49,9516
2023-07-11 15:47:50,9516
2023-07-11 15:47:51,9516
2023-07-11 15:47:52,9516
2023-07-11 15:47:53,9516
2023-07-11 15:47:55,9516
2023-07-11 15:47:56,9516
2023-07-11 15:47:57,9516
2023-07-11 15:47:58,9516
2023-07-11 15:47:59,9516
2023-07-11 15:48:01,9516
2023-07-11 15:48:02,9516
2023-07-11 15:48:03,9516
2023-07-11 15:48:04,9516
2023-07-11 15:48:05,9516
2023-07-11 15:48:07,9516
2023-07-11 15:48:08,9516
2023-07-11 15:48:09,9516
2023-07-11 15:48:10,9518
2023-07-11 15:48:11,9518
2023-07-11 15:48:13,9518
2023-07-11 15:48:14,9518
2023-07-11 15:48:15,9518
2023-07-11 15:48:16,9518
2023-07-11 15:48:17,9518
2023-07-11 15:48:18,9518
2023-07-11 15:48:19,9518
2023-07-11 15:48:20,9518
2023-07-11 15:48:21,9518
2023-07-11 15:48:22,9518
2023-07-11 15:48:23,9518
2023-07-11 15:48:24,9518
2023-07-11 15:48:26,9518
2023-07-11 15:48:27,9518
2023-07-11 15:48:28,9518
2023-07-11 15:48:29,9518
2023-07-11 15:48:30,9518
2023-07-11 15:48:31,9518
2023-07-11 15:48:32,9518
2023-07-11 15:48:33,9518
2023-07-11 15:48:34,9518
2023-07-11 15:48:35,9518
2023-07-11 15:48:37,9518
2023-07-11 15:48:38,9518
2023-07-11 15:48:39,9518
2023-07-11 15:48:40,9518
2023-07-11 15:48:41,9518
2023-07-11 15:48:42,9518
2023-07-11 15:48:43,9518
2023-07-11 15:48:44,9518
2023-07-11 15:48:45,9518
2023-07-11 15:48:46,9518
2023-07-11 15:48:47,9518
2023-07-11 15:48:48,9518
2023-07-11 15:48:50,9518
2023-07-11 15:48:51,9518
2023-07-11 15:48:52,9518
2023-07-11 15:48:53,9518
2023-07-11 15:48:54,9518
2023-07-11 15:48:55,9518
2023-07-11 15:48:56,9518
2023-07-11 15:48:57,9518
2023-07-11 15:48:58,9518
2023-07-11 15:48:59,9518
2023-07-11 15:49:01,9518
2023-07-11 15:49:02,9518
2023-07-11 15:49:03,9518
2023-07-11 15:49:04,9518
2023-07-11 15:49:05,9518
2023-07-11 15:49:06,9518
2023-07-11 15:49:07,9518
2023-07-11 15:49:09,9518
2023-07-11 15:49:10,9518
2023-07-11 15:49:11,9518
2023-07-11 15:49:12,9518
2023-07-11 15:49:13,9518
2023-07-11 15:49:14,9518
2023-07-11 15:49:15,9518
2023-07-11 15:49:16,9518
2023-07-11 15:49:17,9518
2023-07-11 15:49:18,9518
2023-07-11 15:49:19,9518
2023-07-11 15:49:21,9518
2023-07-11 15:49:22,9518
2023-07-11 15:49:23,9518
2023-07-11 15:49:24,9518
2023-07-11 15:49:25,9518
2023-07-11 15:49:26,9518
2023-07-11 15:49:27,9518
2023-07-11 15:49:28,9518
2023-07-11 15:49:29,9518
2023-07-11 15:49:30,9518
2023-07-11 15:49:31,9518
2023-07-11 15:49:32,9518
2023-07-11 15:49:33,9518
2023-07-11 15:49:34,9518
2023-07-11 15:49:35,9518
2023-07-11 15:49:36,9518
2023-07-11 15:49:37,9518
2023-07-11 15:49:38,9518
2023-07-11 15:49:39,9518
2023-07-11 15:49:40,9518
2023-07-11 15:49:42,9518
2023-07-11 15:49:43,9518
2023-07-11 15:49:44,9518
2023-07-11 15:49:44,9518
2023-07-11 15:49:45,9518
2023-07-11 15:49:46,9518
2023-07-11 15:49:47,9518
2023-07-11 15:49:48,9518
2023-07-11 15:49:50,9518
2023-07-11 15:49:51,9518
2023-07-11 15:49:52,9518
2023-07-11 15:49:53,9518
2023-07-11 15:49:54,9518
2023-07-11 15:49:55,9518
2023-07-11 15:49:56,9518
2023-07-11 15:49:57,9518
2023-07-11 15:49:58,9518
2023-07-11 15:49:59,9518
2023-07-11 15:50:00,9523
2023-07-11 15:50:01,9523
2023-07-11 15:50:02,9523
2023-07-11 15:50:03,9523
2023-07-11 15:50:04,9523
2023-07-11 15:50:05,9523
2023-07-11 15:50:06,9523
2023-07-11 15:50:07,9523
2023-07-11 15:50:08,9523
2023-07-11 15:50:09,9523
2023-07-11 15:50:10,9523
2023-07-11 15:50:11,9523
2023-07-11 15:50:12,9523
2023-07-11 15:50:13,9523
2023-07-11 15:50:14,9523
2023-07-11 15:50:15,9523
2023-07-11 15:50:16,9523
2023-07-11 15:50:17,9523
2023-07-11 15:50:18,9523
2023-07-11 15:50:19,9523
2023-07-11 15:50:20,9523
2023-07-11 15:50:21,9523
2023-07-11 15:50:22,9523
2023-07-11 15:50:23,9523
2023-07-11 15:50:24,9523
2023-07-11 15:50:25,9523
2023-07-11 15:50:26,9523
2023-07-11 15:50:27,9523
2023-07-11 15:50:28,9523
2023-07-11 15:50:29,9523
2023-07-11 15:50:30,9523
2023-07-11 15:50:31,9523
2023-07-11 15:50:32,9523
2023-07-11 15:50:33,9523
2023-07-11 15:50:34,9523
2023-07-11 15:50:35,9523
2023-07-11 15:50:36,9523
2023-07-11 15:50:37,9523
2023-07-11 15:50:38,9523
2023-07-11 15:50:39,9523
2023-07-11 15:50:41,9523
2023-07-11 15:50:42,9523
2023-07-11 15:50:43,9523
2023-07-11 15:50:44,9523
2023-07-11 15:50:45,9523
2023-07-11 15:50:46,9523
2023-07-11 15:50:47,9523
2023-07-11 15:50:48,9523
2023-07-11 15:50:49,9523
2023-07-11 15:50:50,9523
2023-07-11 15:50:51,9523
2023-07-11 15:50:52,9523
2023-07-11 15:50:53,9523
2023-07-11 15:50:54,9523
2023-07-11 15:50:55,9523
2023-07-11 15:50:56,9523
2023-07-11 15:50:57,9523
2023-07-11 15:50:58,9523
2023-07-11 15:50:59,9523
2023-07-11 15:51:00,9523
2023-07-11 15:51:01,9523
2023-07-11 15:51:02,9523
2023-07-11 15:51:04,9523
2023-07-11 15:51:05,9523
2023-07-11 15:51:06,9523
2023-07-11 15:51:07,9523
2023-07-11 15:51:07,9523
2023-07-11 15:51:09,9523
2023-07-11 15:51:10,9523
2023-07-11 15:51:11,9523
2023-07-11 15:51:12,9523
2023-07-11 15:51:13,9523
2023-07-11 15:51:14,9523
2023-07-11 15:51:15,9523
2023-07-11 15:51:16,9523
2023-07-11 15:51:17,9523
2023-07-11 15:51:18,9526
2023-07-11 15:51:19,9526
2023-07-11 15:51:20,9526
2023-07-11 15:51:21,9526
2023-07-11 15:51:22,9526
2023-07-11 15:51:23,9526
2023-07-11 15:51:25,9526
2023-07-11 15:51:26,9526
2023-07-11 15:51:27,9526
2023-07-11 15:51:28,9526
2023-07-11 15:51:29,9526
2023-07-11 15:51:31,9526
2023-07-11 15:51:32,9526
2023-07-11 15:51:33,9526
2023-07-11 15:51:34,9526
2023-07-11 15:51:36,9526
2023-07-11 15:51:37,9526
2023-07-11 15:51:38,9526
2023-07-11 15:51:39,9526
2023-07-11 15:51:40,9526
2023-07-11 15:51:42,9526
2023-07-11 15:51:43,9526
2023-07-11 15:51:44,9526
2023-07-11 15:51:45,9526
2023-07-11 15:51:46,9526
2023-07-11 15:51:48,9526
2023-07-11 15:51:49,9526
2023-07-11 15:51:50,9526
2023-07-11 15:51:51,9526
2023-07-11 15:51:52,9526
2023-07-11 15:51:54,9526
2023-07-11 15:51:55,9526
2023-07-11 15:51:56,9526
2023-07-11 15:51:57,9526
2023-07-11 15:51:58,9526
2023-07-11 15:51:59,9526
2023-07-11 15:52:00,9526
2023-07-11 15:52:02,9526
2023-07-11 15:52:03,9526
2023-07-11 15:52:04,9526
2023-07-11 15:52:06,9526
2023-07-11 15:52:07,9526
2023-07-11 15:52:08,9526
2023-07-11 15:52:09,9526
2023-07-11 15:52:10,9526
2023-07-11 15:52:12,9526
2023-07-11 15:52:13,9526
2023-07-11 15:52:14,9526
2023-07-11 15:52:15,9526
2023-07-11 15:52:16,9526
2023-07-11 15:52:18,9526
2023-07-11 15:52:19,9526
2023-07-11 15:52:20,9526
2023-07-11 15:52:21,9526
2023-07-11 15:52:23,9526
2023-07-11 15:52:24,9526
2023-07-11 15:52:25,9526
2023-07-11 15:52:26,9526
2023-07-11 15:52:28,9526
2023-07-11 15:52:29,9526
2023-07-11 15:52:30,9526
2023-07-11 15:52:31,9526
2023-07-11 15:52:32,9526
2023-07-11 15:52:34,9526
2023-07-11 15:52:35,9526
2023-07-11 15:52:36,9526
2023-07-11 15:52:37,9526
2023-07-11 15:52:38,9532
2023-07-11 15:52:40,9532
2023-07-11 15:52:41,9532
2023-07-11 15:52:42,9532
2023-07-11 15:52:43,9532
2023-07-11 15:52:45,9532
2023-07-11 15:52:46,9532
2023-07-11 15:52:47,9532
2023-07-11 15:52:48,9532
2023-07-11 15:52:49,9532
2023-07-11 15:52:51,9532
2023-07-11 15:52:52,9532
2023-07-11 15:52:53,9532
2023-07-11 15:52:54,9532
2023-07-11 15:52:55,9532
2023-07-11 15:52:57,9532
2023-07-11 15:52:58,9532
2023-07-11 15:52:59,9532
2023-07-11 15:53:00,9532
2023-07-11 15:53:02,9532
2023-07-11 15:53:03,9532
2023-07-11 15:53:04,9532
2023-07-11 15:53:05,9532
2023-07-11 15:53:06,9532
2023-07-11 15:53:07,9532
2023-07-11 15:53:09,9532
2023-07-11 15:53:10,9532
2023-07-11 15:53:11,9532
2023-07-11 15:53:12,9532
2023-07-11 15:53:14,9532
2023-07-11 15:53:15,9532
2023-07-11 15:53:16,9532
2023-07-11 15:53:17,9532
2023-07-11 15:53:18,9532
2023-07-11 15:53:20,9532
2023-07-11 15:53:21,9532
2023-07-11 15:53:22,9532
2023-07-11 15:53:23,9532
2023-07-11 15:53:24,9532
2023-07-11 15:53:26,9532
2023-07-11 15:53:27,9532
2023-07-11 15:53:28,9532
2023-07-11 15:53:29,9532
2023-07-11 15:53:31,9532
2023-07-11 15:53:32,9532
2023-07-11 15:53:33,9532
2023-07-11 15:53:34,9532
2023-07-11 15:53:35,9532
2023-07-11 15:53:37,9532
2023-07-11 15:53:38,9532
2023-07-11 15:53:39,9532
2023-07-11 15:53:40,9532
2023-07-11 15:53:42,9532
2023-07-11 15:53:43,9532
2023-07-11 15:53:44,9532
2023-07-11 15:53:45,9532
2023-07-11 15:53:46,9532
2023-07-11 15:53:48,9532
2023-07-11 15:53:49,9532
2023-07-11 15:53:50,9532
2023-07-11 15:53:51,9532
2023-07-11 15:53:53,9532
2023-07-11 15:53:54,9532
2023-07-11 15:53:55,9532
2023-07-11 15:53:56,9540
2023-07-11 15:53:57,9540
2023-07-11 15:53:59,9540
2023-07-11 15:54:00,9540
2023-07-11 15:54:01,9540
2023-07-11 15:54:02,9540
2023-07-11 15:54:03,9540
2023-07-11 15:54:05,9540
2023-07-11 15:54:06,9540
2023-07-11 15:54:07,9540
2023-07-11 15:54:08,9540
2023-07-11 15:54:09,9540
2023-07-11 15:54:11,9540
2023-07-11 15:54:12,9540
2023-07-11 15:54:13,9540
2023-07-11 15:54:14,9540
2023-07-11 15:54:15,9540
2023-07-11 15:54:17,9540
2023-07-11 15:54:18,9540
2023-07-11 15:54:19,9540
2023-07-11 15:54:20,9540
2023-07-11 15:54:22,9540
2023-07-11 15:54:23,9540
2023-07-11 15:54:24,9540
2023-07-11 15:54:25,9540
2023-07-11 15:54:26,9540
2023-07-11 15:54:28,9540
2023-07-11 15:54:29,9540
2023-07-11 15:54:30,9540
2023-07-11 15:54:31,9540
2023-07-11 15:54:32,9540
2023-07-11 15:54:33,9540
2023-07-11 15:54:34,9540
2023-07-11 15:54:36,9540
2023-07-11 15:54:37,9540
2023-07-11 15:54:38,9540
2023-07-11 15:54:39,9540
2023-07-11 15:54:40,9540
2023-07-11 15:54:41,9540
2023-07-11 15:54:42,9540
2023-07-11 15:54:43,9540
2023-07-11 15:54:45,9540
2023-07-11 15:54:46,9540
2023-07-11 15:54:47,9540
2023-07-11 15:54:48,9540
2023-07-11 15:54:49,9540
2023-07-11 15:54:50,9540
2023-07-11 15:54:51,9540
2023-07-11 15:54:52,9540
2023-07-11 15:54:53,9540
2023-07-11 15:54:54,9540
2023-07-11 15:54:55,9540
2023-07-11 15:54:56,9540
2023-07-11 15:54:58,9540
2023-07-11 15:54:59,9540
2023-07-11 15:55:00,9540
2023-07-11 15:55:01,9540
2023-07-11 15:55:02,9540
2023-07-11 15:55:03,9540
2023-07-11 15:55:04,9540
2023-07-11 15:55:05,9540
2023-07-11 15:55:07,9540
2023-07-11 15:55:08,9540
2023-07-11 15:55:09,9540
2023-07-11 15:55:10,9540
2023-07-11 15:55:11,9540
2023-07-11 15:55:12,9540
2023-07-11 15:55:13,9540
2023-07-11 15:55:14,9546
2023-07-11 15:55:16,9546
2023-07-11 15:55:17,9546
2023-07-11 15:55:18,9546
2023-07-11 15:55:19,9546
2023-07-11 15:55:20,9546
2023-07-11 15:55:21,9546
2023-07-11 15:55:22,9546
2023-07-11 15:55:23,9546
2023-07-11 15:55:24,9546
2023-07-11 15:55:26,9546
2023-07-11 15:55:27,9546
2023-07-11 15:55:28,9546
2023-07-11 15:55:29,9546
2023-07-11 15:55:30,9546
2023-07-11 15:55:31,9546
2023-07-11 15:55:32,9546
2023-07-11 15:55:33,9546
2023-07-11 15:55:35,9546
2023-07-11 15:55:36,9546
2023-07-11 15:55:37,9546
2023-07-11 15:55:38,9546
2023-07-11 15:55:39,9546
2023-07-11 15:55:40,9546
2023-07-11 15:55:41,9546
2023-07-11 15:55:42,9546
2023-07-11 15:55:43,9546
2023-07-11 15:55:44,9546
2023-07-11 15:55:46,9546
2023-07-11 15:55:47,9546
2023-07-11 15:55:48,9546
2023-07-11 15:55:49,9546
2023-07-11 15:55:50,9546
2023-07-11 15:55:51,9546
2023-07-11 15:55:52,9546
2023-07-11 15:55:53,9546
2023-07-11 15:55:55,9546
2023-07-11 15:55:56,9546
2023-07-11 15:55:57,9546
2023-07-11 15:55:58,9546
2023-07-11 15:55:59,9546
2023-07-11 15:56:00,9546
2023-07-11 15:56:01,9546
2023-07-11 15:56:02,9546
2023-07-11 15:56:03,9546
2023-07-11 15:56:05,9546
2023-07-11 15:56:06,9546
2023-07-11 15:56:07,9546
2023-07-11 15:56:08,9546
2023-07-11 15:56:09,9546
2023-07-11 15:56:11,9546
2023-07-11 15:56:12,9546
2023-07-11 15:56:13,9546
2023-07-11 15:56:14,9546
2023-07-11 15:56:15,9546
2023-07-11 15:56:16,9546
2023-07-11 15:56:17,9546
2023-07-11 15:56:18,9546
2023-07-11 15:56:19,9546
2023-07-11 15:56:20,9546
2023-07-11 15:56:21,9546
2023-07-11 15:56:22,9546
2023-07-11 15:56:23,9546
2023-07-11 15:56:25,9546
2023-07-11 15:56:26,9546
2023-07-11 15:56:27,9546
2023-07-11 15:56:28,9546
2023-07-11 15:56:29,9546
2023-07-11 15:56:30,9546
2023-07-11 15:56:32,9546
2023-07-11 15:56:33,9546
2023-07-11 15:56:34,9546
2023-07-11 15:56:35,9546
2023-07-11 15:56:37,9546
2023-07-11 15:56:38,9546
2023-07-11 15:56:39,9546
2023-07-11 15:56:40,9546
2023-07-11 15:56:41,9546
2023-07-11 15:56:42,9546
2023-07-11 15:56:43,9546
2023-07-11 15:56:44,9546
2023-07-11 15:56:45,9546
2023-07-11 15:56:47,9546
2023-07-11 15:56:48,9546
2023-07-11 15:56:49,9546
2023-07-11 15:56:50,9546
2023-07-11 15:56:51,9546
2023-07-11 15:56:52,9551
2023-07-11 15:56:53,9551
2023-07-11 15:56:54,9551
2023-07-11 15:56:55,9551
2023-07-11 15:56:56,9551
2023-07-11 15:56:58,9551
2023-07-11 15:56:59,9551
2023-07-11 15:57:00,9551
2023-07-11 15:57:01,9551
2023-07-11 15:57:02,9551
2023-07-11 15:57:03,9551
2023-07-11 15:57:04,9551
2023-07-11 15:57:05,9551
2023-07-11 15:57:06,9551
2023-07-11 15:57:07,9551
2023-07-11 15:57:09,9551
2023-07-11 15:57:10,9551
2023-07-11 15:57:11,9551
2023-07-11 15:57:12,9551
2023-07-11 15:57:13,9551
2023-07-11 15:57:14,9551
2023-07-11 15:57:15,9551
2023-07-11 15:57:16,9551
2023-07-11 15:57:17,9551
2023-07-11 15:57:19,9551
2023-07-11 15:57:20,9551
2023-07-11 15:57:21,9551
2023-07-11 15:57:22,9551
2023-07-11 15:57:23,9551
2023-07-11 15:57:24,9551
2023-07-11 15:57:25,9551
2023-07-11 15:57:27,9551
2023-07-11 15:57:28,9551
2023-07-11 15:57:29,9551
2023-07-11 15:57:30,9551
2023-07-11 15:57:31,9551
2023-07-11 15:57:33,9551
2023-07-11 15:57:34,9551
2023-07-11 15:57:35,9551
2023-07-11 15:57:36,9551
2023-07-11 15:57:37,9551
2023-07-11 15:57:39,9551
2023-07-11 15:57:40,9551
2023-07-11 15:57:41,9551
2023-07-11 15:57:42,9551
2023-07-11 15:57:43,9551
2023-07-11 15:57:44,9551
2023-07-11 15:57:46,9551
2023-07-11 15:57:47,9551
2023-07-11 15:57:48,9551
2023-07-11 15:57:49,9551
2023-07-11 15:57:51,9551
2023-07-11 15:57:52,9551
2023-07-11 15:57:53,9551
2023-07-11 15:57:54,9551
2023-07-11 15:57:55,9551
2023-07-11 15:57:56,9551
2023-07-11 15:57:58,9551
2023-07-11 15:57:59,9551
2023-07-11 15:58:00,9551
2023-07-11 15:58:01,9551
2023-07-11 15:58:03,9551
2023-07-11 15:58:04,9551
2023-07-11 15:58:05,9551
2023-07-11 15:58:06,9551
2023-07-11 15:58:08,9551
2023-07-11 15:58:09,9551
2023-07-11 15:58:10,9551
2023-07-11 15:58:11,9551
2023-07-11 15:58:12,9551
2023-07-11 15:58:14,9551
2023-07-11 15:58:15,9551
2023-07-11 15:58:16,9551
2023-07-11 15:58:17,9551
2023-07-11 15:58:18,9551
2023-07-11 15:58:20,9551
2023-07-11 15:58:21,9551
2023-07-11 15:58:22,9551
2023-07-11 15:58:23,9551
2023-07-11 15:58:24,9551
2023-07-11 15:58:26,9551
2023-07-11 15:58:27,9551
2023-07-11 15:58:28,9551
2023-07-11 15:58:29,9551
2023-07-11 15:58:30,9551
2023-07-11 15:58:32,9551
2023-07-11 15:58:33,9551
2023-07-11 15:58:34,9551
2023-07-11 15:58:35,9551
2023-07-11 15:58:36,9551
2023-07-11 15:58:38,9551
2023-07-11 15:58:39,9551
2023-07-11 15:58:40,9551
2023-07-11 15:58:41,9551
2023-07-11 15:58:42,9551
2023-07-11 15:58:44,9551
2023-07-11 15:58:45,9551
2023-07-11 15:58:46,9551
2023-07-11 15:58:48,9555
2023-07-11 15:58:49,9555
2023-07-11 15:58:50,9555
2023-07-11 15:58:51,9555
2023-07-11 15:58:52,9555
2023-07-11 15:58:54,9555
2023-07-11 15:58:55,9555
2023-07-11 15:58:56,9555
2023-07-11 15:58:57,9555
2023-07-11 15:58:58,9555
2023-07-11 15:59:00,9555
2023-07-11 15:59:01,9555
2023-07-11 15:59:02,9555
2023-07-11 15:59:03,9555
2023-07-11 15:59:04,9555
2023-07-11 15:59:06,9555
2023-07-11 15:59:07,9555
2023-07-11 15:59:08,9555
2023-07-11 15:59:10,9555
2023-07-11 15:59:11,9555
2023-07-11 15:59:12,9555
2023-07-11 15:59:13,9555
2023-07-11 15:59:14,9555
2023-07-11 15:59:15,9555
2023-07-11 15:59:17,9555
2023-07-11 15:59:18,9555
2023-07-11 15:59:19,9555
2023-07-11 15:59:21,9555
2023-07-11 15:59:22,9555
2023-07-11 15:59:23,9555
2023-07-11 15:59:24,9555
2023-07-11 15:59:25,9555
2023-07-11 15:59:27,9555
2023-07-11 15:59:28,9555
2023-07-11 15:59:29,9555
2023-07-11 15:59:30,9555
2023-07-11 15:59:31,9555
2023-07-11 15:59:32,9555
2023-07-11 15:59:33,9555
2023-07-11 15:59:35,9555
2023-07-11 15:59:36,9555
2023-07-11 15:59:37,9555
2023-07-11 15:59:38,9555
2023-07-11 15:59:39,9555
2023-07-11 15:59:40,9555
2023-07-11 15:59:41,9555
2023-07-11 15:59:42,9555
2023-07-11 15:59:43,9555
2023-07-11 15:59:44,9555
2023-07-11 15:59:45,9555
2023-07-11 15:59:46,9555
2023-07-11 15:59:47,9555
2023-07-11 15:59:48,9555
2023-07-11 15:59:49,9555
2023-07-11 15:59:50,9555
2023-07-11 15:59:51,9555
2023-07-11 15:59:52,9555
2023-07-11 15:59:53,9555
2023-07-11 15:59:54,9555
2023-07-11 15:59:55,9555
2023-07-11 15:59:56,9555
2023-07-11 15:59:57,9555
2023-07-11 15:59:58,9555
2023-07-11 15:59:59,9555
2023-07-11 16:00:00,9555
2023-07-11 16:00:01,9555
2023-07-11 16:00:02,9555
2023-07-11 16:00:03,9555
2023-07-11 16:00:04,9555
2023-07-11 16:00:05,9555
2023-07-11 16:00:06,9555
2023-07-11 16:00:07,9555
2023-07-11 16:00:08,9555
2023-07-11 16:00:09,9555
2023-07-11 16:00:10,9555
2023-07-11 16:00:11,9555
2023-07-11 16:00:12,9555
2023-07-11 16:00:13,9555
2023-07-11 16:00:14,9555
2023-07-11 16:00:15,9555
2023-07-11 16:00:16,9555
2023-07-11 16:00:17,9555
2023-07-11 16:00:18,9555
2023-07-11 16:00:19,9555
2023-07-11 16:00:20,9555
2023-07-11 16:00:21,9555
2023-07-11 16:00:22,9555
2023-07-11 16:00:23,9555
2023-07-11 16:00:24,9555
2023-07-11 16:00:25,9555
2023-07-11 16:00:26,9555
2023-07-11 16:00:27,9555
2023-07-11 16:00:28,9555
2023-07-11 16:00:29,9555
2023-07-11 16:00:30,9555
2023-07-11 16:00:31,9555
2023-07-11 16:00:32,9555
2023-07-11 16:00:33,9555
2023-07-11 16:00:34,9555
2023-07-11 16:00:35,9555
2023-07-11 16:00:36,9555
2023-07-11 16:00:38,9555
2023-07-11 16:00:39,9555
2023-07-11 16:00:40,9555
2023-07-11 16:00:41,9555
2023-07-11 16:00:42,9555
2023-07-11 16:00:43,9555
2023-07-11 16:00:44,9555
2023-07-11 16:00:45,9555
2023-07-11 16:00:46,9555
2023-07-11 16:00:47,9555
2023-07-11 16:00:48,9555
2023-07-11 16:00:49,9555
2023-07-11 16:00:50,9555
2023-07-11 16:00:51,9555
2023-07-11 16:00:52,9555
2023-07-11 16:00:53,9555
2023-07-11 16:00:54,9555
2023-07-11 16:00:55,9562
2023-07-11 16:00:56,9562
2023-07-11 16:00:57,9562
2023-07-11 16:00:58,9562
2023-07-11 16:00:59,9562
2023-07-11 16:01:00,9562
2023-07-11 16:01:01,9562
2023-07-11 16:01:02,9562
2023-07-11 16:01:03,9562
2023-07-11 16:01:04,9562
2023-07-11 16:01:05,9562
2023-07-11 16:01:06,9562
2023-07-11 16:01:08,9562
2023-07-11 16:01:09,9562
2023-07-11 16:01:10,9562
2023-07-11 16:01:11,9562
2023-07-11 16:01:12,9562
2023-07-11 16:01:13,9562
2023-07-11 16:01:14,9562
2023-07-11 16:01:15,9562
2023-07-11 16:01:16,9562
2023-07-11 16:01:17,9562
2023-07-11 16:01:18,9562
2023-07-11 16:01:19,9562
2023-07-11 16:01:20,9562
2023-07-11 16:01:21,9562
2023-07-11 16:01:22,9562
2023-07-11 16:01:23,9562
2023-07-11 16:01:24,9562
2023-07-11 16:01:25,9562
2023-07-11 16:01:26,9562
2023-07-11 16:01:27,9562
2023-07-11 16:01:28,9562
2023-07-11 16:01:29,9562
2023-07-11 16:01:30,9562
2023-07-11 16:01:31,9562
2023-07-11 16:01:32,9562
2023-07-11 16:01:33,9562
2023-07-11 16:01:34,9562
2023-07-11 16:01:35,9562
2023-07-11 16:01:36,9562
2023-07-11 16:01:37,9562
2023-07-11 16:01:38,9562
2023-07-11 16:01:39,9562
2023-07-11 16:01:40,9562
2023-07-11 16:01:41,9562
2023-07-11 16:01:42,9562
2023-07-11 16:01:43,9562
2023-07-11 16:01:44,9562
2023-07-11 16:01:45,9562
2023-07-11 16:01:46,9562
2023-07-11 16:01:47,9562
2023-07-11 16:01:48,9562
2023-07-11 16:01:49,9562
2023-07-11 16:01:50,9562
2023-07-11 16:01:51,9562
2023-07-11 16:01:52,9562
2023-07-11 16:01:53,9562
2023-07-11 16:01:54,9562
2023-07-11 16:01:55,9562
2023-07-11 16:01:56,9562
